Hora, Tipo Registro, Mensaje,Robot
2023-08-22 16:44:14.245026, TRACE, Inicio Ejecucion, RB_ES_EDSA_013_CambioComercializadora
2023-08-22 16:44:14.305442, TRACE, Inicio del modulo Init ,InitConfig
2023-08-22 16:44:14.468058, TRACE, Fin del modulo Init ,InitConfig
2023-08-22 16:44:14.545111, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-22 16:44:20.791537, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-22 16:44:20.864460, TRACE, Inicio del submodulo KillProcess ,KillProcess
2023-08-22 16:44:23.623887, TRACE, Fin del submodulo KillProcess ,KillProcess
2023-08-22 16:44:23.687393, TRACE, Inicio del submodulo InitApps ,InitApps
2023-08-22 16:44:23.751324, INFO, "Incio del modulo LoginCosmos" ,LoginTest
2023-08-22 16:45:10.019155, INFO, "Fin del modulo LoginCosmos" ,LoginTest
2023-08-22 16:45:10.064153, TRACE, Fin del submodulo InitApps ,InitApps
2023-08-22 16:45:10.106403, TRACE, Fin del modulo Init ,Init
2023-08-22 16:45:10.506953, TRACE, Inicio del modulo GetTransaction ,GetTransaction
2023-08-22 16:45:12.582514, TRACE, Fin del modulo GetTransaction ,GetTransaction
2023-08-22 16:45:13.220644, TRACE, Inicio del modulo Process ,Process
2023-08-22 16:45:13.288455, INFO, "Inicio del modulo Work Data" ,Work_Data
2023-08-22 16:45:14.383114, INFO, "Fin del modulo Work Data" ,Work_Data
2023-08-22 16:45:14.494343, INFO, "Inicio del modulo" ,Buscar_Necesidad
2023-08-22 16:45:36.577266, INFO, "Inicio del modulo" ,Buscar_Necesidad
2023-08-22 16:45:36.777911, INFO, "Inicio del modulo finalizar" ,Finalizar_Tramite
2023-08-22 16:51:15.605179, TRACE, Incio del modulo Init ,Init

2023-08-22 16:51:15.916760, TRACE, Inicio Ejecucion, RB_ES_EDSA_013_CambioComercializadora
2023-08-22 16:51:16.108680, TRACE, Inicio del modulo Init ,InitConfig
2023-08-22 16:51:16.554225, TRACE, Fin del modulo Init ,InitConfig
2023-08-22 16:51:16.833928, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-22 16:51:24.531201, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-22 16:51:24.793699, TRACE, Inicio del submodulo KillProcess ,KillProcess
2023-08-22 16:51:29.365109, TRACE, Fin del submodulo KillProcess ,KillProcess
2023-08-22 16:51:29.584143, TRACE, Inicio del submodulo InitApps ,InitApps
2023-08-22 16:51:29.788967, INFO, "Incio del modulo LoginCosmos" ,LoginTest
2023-08-22 16:52:09.230467, INFO, "Fin del modulo LoginCosmos" ,LoginTest
2023-08-22 16:52:09.374031, TRACE, Fin del submodulo InitApps ,InitApps
2023-08-22 16:52:09.516097, TRACE, Fin del modulo Init ,Init
2023-08-22 16:52:10.003703, TRACE, Inicio del modulo GetTransaction ,GetTransaction
2023-08-22 16:52:12.054207, TRACE, Fin del modulo GetTransaction ,GetTransaction
2023-08-22 16:52:12.813546, TRACE, Inicio del modulo Process ,Process
2023-08-22 16:52:13.043993, INFO, "Inicio del modulo Work Data" ,Work_Data
2023-08-22 16:52:14.623040, INFO, "Fin del modulo Work Data" ,Work_Data
2023-08-22 16:52:14.818853, INFO, "Inicio del modulo" ,Buscar_Necesidad
2023-08-22 16:54:03.109282, INFO, "Inicio del modulo" ,Buscar_Necesidad
2023-08-22 16:54:03.593608, INFO, "Inicio del modulo finalizar" ,Finalizar_Tramite
2023-08-22 16:55:09.444921, TRACE, Incio del modulo Init ,Init

2023-08-22 16:55:09.794568, TRACE, Inicio Ejecucion, RB_ES_EDSA_013_CambioComercializadora
2023-08-22 16:55:09.999593, TRACE, Inicio del modulo Init ,InitConfig
2023-08-22 16:55:10.439624, TRACE, Fin del modulo Init ,InitConfig
2023-08-22 16:55:10.669661, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-22 16:55:18.515874, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-22 16:55:18.875481, TRACE, Inicio del submodulo KillProcess ,KillProcess
2023-08-22 16:55:23.829731, TRACE, Fin del submodulo KillProcess ,KillProcess
2023-08-22 16:55:24.069818, TRACE, Inicio del submodulo InitApps ,InitApps
2023-08-22 16:55:24.323856, INFO, "Incio del modulo LoginCosmos" ,LoginTest
2023-08-22 16:56:04.109891, INFO, "Fin del modulo LoginCosmos" ,LoginTest
2023-08-22 16:56:04.246754, TRACE, Fin del submodulo InitApps ,InitApps
2023-08-22 16:56:04.435013, TRACE, Fin del modulo Init ,Init
2023-08-22 16:56:54.375079, TRACE, Incio del modulo Init ,Init

2023-08-22 16:56:54.716303, TRACE, Inicio Ejecucion, RB_ES_EDSA_013_CambioComercializadora
2023-08-22 16:56:54.945280, TRACE, Inicio del modulo Init ,InitConfig
2023-08-22 16:56:55.434950, TRACE, Fin del modulo Init ,InitConfig
2023-08-22 16:56:55.721058, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-22 16:57:03.645294, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-22 16:57:03.888794, TRACE, Inicio del submodulo KillProcess ,KillProcess
2023-08-22 16:57:07.255726, TRACE, Fin del submodulo KillProcess ,KillProcess
2023-08-22 16:57:07.437824, TRACE, Inicio del submodulo InitApps ,InitApps
2023-08-22 16:57:07.615441, INFO, "Incio del modulo LoginCosmos" ,LoginTest
2023-08-22 16:57:58.177974, INFO, "Fin del modulo LoginCosmos" ,LoginTest
2023-08-22 16:57:58.336597, TRACE, Fin del submodulo InitApps ,InitApps
2023-08-22 16:57:58.526677, TRACE, Fin del modulo Init ,Init
2023-08-22 16:57:59.226401, TRACE, Inicio del modulo GetTransaction ,GetTransaction
2023-08-22 16:58:01.536491, TRACE, Fin del modulo GetTransaction ,GetTransaction
2023-08-22 16:58:02.336827, TRACE, Inicio del modulo Process ,Process
2023-08-22 16:58:02.427319, INFO, "Inicio del modulo Work Data" ,Work_Data
2023-08-22 16:58:03.641358, INFO, "Fin del modulo Work Data" ,Work_Data
2023-08-22 16:58:03.929219, INFO, "Inicio del modulo" ,Buscar_Necesidad
2023-08-22 16:58:50.609725, INFO, "Inicio del modulo" ,Buscar_Necesidad
2023-08-22 16:58:51.117383, INFO, "Inicio del modulo finalizar" ,Finalizar_Tramite
2023-08-22 17:00:01.706529, TRACE, Incio del modulo Init ,Init

2023-08-22 17:00:02.092101, TRACE, Inicio Ejecucion, RB_ES_EDSA_013_CambioComercializadora
2023-08-22 17:00:02.314443, TRACE, Inicio del modulo Init ,InitConfig
2023-08-22 17:00:02.807158, TRACE, Fin del modulo Init ,InitConfig
2023-08-22 17:00:03.071763, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-22 17:00:10.547072, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-22 17:00:10.797245, TRACE, Inicio del submodulo KillProcess ,KillProcess
2023-08-22 17:00:14.408407, TRACE, Fin del submodulo KillProcess ,KillProcess
2023-08-22 17:00:14.597417, TRACE, Inicio del submodulo InitApps ,InitApps
2023-08-22 17:00:14.807216, INFO, "Incio del modulo LoginCosmos" ,LoginTest
2023-08-22 17:00:51.622395, INFO, "Fin del modulo LoginCosmos" ,LoginTest
2023-08-22 17:00:51.746442, TRACE, Fin del submodulo InitApps ,InitApps
2023-08-22 17:00:51.887390, TRACE, Fin del modulo Init ,Init
2023-08-22 17:00:52.462296, TRACE, Inicio del modulo GetTransaction ,GetTransaction
2023-08-22 17:00:54.927181, TRACE, Fin del modulo GetTransaction ,GetTransaction
2023-08-22 17:00:55.708245, TRACE, Inicio del modulo Process ,Process
2023-08-22 17:00:55.921970, INFO, "Inicio del modulo Work Data" ,Work_Data
2023-08-22 17:00:57.487227, INFO, "Fin del modulo Work Data" ,Work_Data
2023-08-22 17:00:57.652537, INFO, "Inicio del modulo" ,Buscar_Necesidad
2023-08-22 17:01:23.153359, INFO, "Inicio del modulo" ,Buscar_Necesidad
2023-08-22 17:01:23.637223, INFO, "Inicio del modulo finalizar" ,Finalizar_Tramite
2023-08-22 17:02:15.869284, ERROR, "Error inesperado" ,Finalizar_Tramite
2023-08-22 17:02:16.049235, INFO, "Inicio del modulo Venta Caida" ,Venta_Caida
2023-08-22 17:02:16.337578, ERROR, "No se logro dejar el caso como venta caida" ,Venta_Caida
2023-08-22 17:02:16.535865, INFO, "Inicio del modulo " ,Ultimas_Validaciones
2023-08-22 17:02:16.788720, INFO, "Reintento numero "1" De "3 ,Ultimas_Validaciones
2023-08-22 17:02:16.897771, INFO, "Fin del modulo " ,Ultimas_Validaciones
2023-08-22 17:02:17.232710, INFO, "Inicio del modulo" ,Buscar_Necesidad
2023-08-22 17:02:19.612535, ERROR, "Error inesperado" ,Buscar_Necesidad
2023-08-22 17:02:19.847347, INFO, "Inicio del modulo " ,Ultimas_Validaciones
2023-08-22 17:02:20.037563, INFO, "Reintento numero "2" De "3 ,Ultimas_Validaciones
2023-08-22 17:02:20.218223, INFO, "Fin del modulo " ,Ultimas_Validaciones
2023-08-22 17:02:20.507486, INFO, "Inicio del modulo" ,Buscar_Necesidad
2023-08-22 17:02:55.833717, TRACE, Incio del modulo Init ,Init

2023-08-22 17:02:56.218544, TRACE, Inicio Ejecucion, RB_ES_EDSA_013_CambioComercializadora
2023-08-22 17:02:56.503904, TRACE, Inicio del modulo Init ,InitConfig
2023-08-22 17:02:56.871007, TRACE, Fin del modulo Init ,InitConfig
2023-08-22 17:02:57.058499, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-22 17:03:03.604092, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-22 17:03:03.833068, TRACE, Inicio del submodulo KillProcess ,KillProcess
2023-08-22 17:03:06.941177, TRACE, Fin del submodulo KillProcess ,KillProcess
2023-08-22 17:03:07.113965, TRACE, Inicio del submodulo InitApps ,InitApps
2023-08-22 17:03:07.289145, INFO, "Incio del modulo LoginCosmos" ,LoginTest
2023-08-22 17:03:14.684089, ERROR, "Error inesperado al intentar loguearse" ,LoginTest
2023-08-22 17:03:14.794037, TRACE, Fin del submodulo InitApps ,InitApps
2023-08-22 17:03:14.909060, TRACE, Fin del modulo Init ,Init
2023-08-22 17:03:24.874086, TRACE, Incio del modulo Init ,Init

2023-08-22 17:03:25.124247, TRACE, Inicio Ejecucion, RB_ES_EDSA_013_CambioComercializadora
2023-08-22 17:03:25.280825, TRACE, Inicio del modulo Init ,InitConfig
2023-08-22 17:03:25.648702, TRACE, Fin del modulo Init ,InitConfig
2023-08-22 17:03:25.860886, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-22 17:03:32.873854, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-22 17:03:33.104228, TRACE, Inicio del submodulo KillProcess ,KillProcess
2023-08-22 17:03:35.873887, TRACE, Fin del submodulo KillProcess ,KillProcess
2023-08-22 17:03:36.073930, TRACE, Inicio del submodulo InitApps ,InitApps
2023-08-22 17:03:36.233737, INFO, "Incio del modulo LoginCosmos" ,LoginTest
2023-08-22 17:04:18.144212, INFO, "Fin del modulo LoginCosmos" ,LoginTest
2023-08-22 17:04:18.254254, TRACE, Fin del submodulo InitApps ,InitApps
2023-08-22 17:04:18.369171, TRACE, Fin del modulo Init ,Init
2023-08-22 17:04:18.644286, TRACE, Inicio del modulo GetTransaction ,GetTransaction
2023-08-22 17:04:21.123940, TRACE, Fin del modulo GetTransaction ,GetTransaction
2023-08-22 17:04:21.874056, TRACE, Inicio del modulo Process ,Process
2023-08-22 17:04:22.034301, INFO, "Inicio del modulo Work Data" ,Work_Data
2023-08-22 17:04:23.174395, INFO, "Fin del modulo Work Data" ,Work_Data
2023-08-22 17:04:23.412082, INFO, "Inicio del modulo" ,Buscar_Necesidad
2023-08-22 17:04:44.716120, INFO, "Inicio del modulo" ,Buscar_Necesidad
2023-08-22 17:04:45.003920, INFO, "Inicio del modulo finalizar" ,Finalizar_Tramite
2023-08-22 17:05:50.269694, INFO, "Inicio del modulo finalizar" ,Finalizar_Tramite
2023-08-22 17:05:50.404552, INFO, "Inicio del modulo Metodo de pago" ,Metodo_Pago
2023-08-22 17:06:50.920473, INFO, "Fin del modulo Metodo de pago" ,Metodo_Pago
2023-08-22 17:06:51.120410, INFO, "Inicio del modulo Firmar contrato" ,Firmar_Contrato
2023-08-22 17:06:51.337820, ERROR, "Error inesperado" ,Firmar_Contrato
2023-08-22 17:06:51.538221, INFO, "Inicio del modulo Venta Caida" ,Venta_Caida
2023-08-22 17:06:53.978047, ERROR, "No se logro dejar el caso como venta caida" ,Venta_Caida
2023-08-22 17:06:54.113957, INFO, "Inicio del modulo " ,Ultimas_Validaciones
2023-08-22 17:06:54.190412, INFO, "Reintento numero "1" De "3 ,Ultimas_Validaciones
2023-08-22 17:06:54.359896, INFO, "Fin del modulo " ,Ultimas_Validaciones
2023-08-22 17:06:54.597069, INFO, "Inicio del modulo" ,Buscar_Necesidad
2023-08-22 17:31:23.435574, TRACE, Incio del modulo Init ,Init

2023-08-22 17:31:23.723020, TRACE, Inicio Ejecucion, RB_ES_EDSA_013_CambioComercializadora
2023-08-22 17:31:23.918483, TRACE, Inicio del modulo Init ,InitConfig
2023-08-22 17:31:24.365345, TRACE, Fin del modulo Init ,InitConfig
2023-08-22 17:31:24.593186, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-22 17:31:31.722987, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-22 17:31:31.998752, TRACE, Inicio del submodulo KillProcess ,KillProcess
2023-08-22 17:31:37.648242, TRACE, Fin del submodulo KillProcess ,KillProcess
2023-08-22 17:31:37.847290, TRACE, Inicio del submodulo InitApps ,InitApps
2023-08-22 17:31:38.043170, INFO, "Incio del modulo LoginCosmos" ,LoginTest
2023-08-22 17:32:15.881655, INFO, "Fin del modulo LoginCosmos" ,LoginTest
2023-08-22 17:32:16.044275, TRACE, Fin del submodulo InitApps ,InitApps
2023-08-22 17:32:16.184079, TRACE, Fin del modulo Init ,Init
2023-08-22 17:32:16.565583, TRACE, Inicio del modulo GetTransaction ,GetTransaction
2023-08-22 17:32:18.346022, TRACE, Fin del modulo GetTransaction ,GetTransaction
2023-08-22 17:32:19.399054, TRACE, Inicio del modulo Process ,Process
2023-08-22 17:32:19.532758, INFO, "Inicio del modulo Work Data" ,Work_Data
2023-08-22 17:32:20.893344, INFO, "Fin del modulo Work Data" ,Work_Data
2023-08-22 17:32:21.014126, INFO, "Inicio del modulo" ,Buscar_Necesidad
2023-08-22 17:32:44.335537, INFO, "Inicio del modulo" ,Buscar_Necesidad
2023-08-22 17:32:44.659245, INFO, "Inicio del modulo finalizar" ,Finalizar_Tramite
