Hora, Tipo Registro, Mensaje,Robot
2023-08-15 10:30:10.399230, INFO, "Inicio del modulo Iniciar Simulación" ,Iniciar_Simulacion
2023-08-15 10:30:44.016221, ERROR, "Error inesperado" ,Iniciar_Simulacion
2023-08-15 10:30:44.090771, INFO, "Inicio del modulo " ,Ultimas_Validaciones
2023-08-15 10:30:44.155104, INFO, "Reintento numero "1" De "3 ,Ultimas_Validaciones
2023-08-15 10:30:44.179283, INFO, "Fin del modulo " ,Ultimas_Validaciones
2023-08-15 10:30:44.241175, INFO, "Inicio del modulo Buscar_Cliente" ,Buscar_Cliente
2023-08-15 10:30:46.557621, ERROR, "Error inesperado" ,Buscar_Cliente
2023-08-15 10:30:46.636212, INFO, "Inicio del modulo " ,Ultimas_Validaciones
2023-08-15 10:30:46.704928, INFO, "Reintento numero "2" De "3 ,Ultimas_Validaciones
2023-08-15 10:30:46.766722, INFO, "Fin del modulo " ,Ultimas_Validaciones
2023-08-15 10:30:46.867102, INFO, "Inicio del modulo Buscar_Cliente" ,Buscar_Cliente
2023-08-15 10:30:55.340812, INFO, "Intento de click en Buscar numero "1" de 10" ,Buscar_Cliente
2023-08-15 10:30:58.822213, INFO, "Intento de click en Buscar numero "2" de 10" ,Buscar_Cliente
2023-08-15 10:31:01.751238, INFO, "Intento de click en Buscar numero "3" de 10" ,Buscar_Cliente
2023-08-15 10:31:04.509172, INFO, "Fin del modulo Buscar_Cliente" ,Buscar_Cliente
2023-08-15 10:31:04.585985, INFO, "Inicio del modulo Iniciar Simulación" ,Iniciar_Simulacion
2023-08-15 10:31:52.115747, ERROR, "Error inesperado" ,Iniciar_Simulacion
2023-08-15 10:31:52.181255, INFO, "Inicio del modulo " ,Ultimas_Validaciones
2023-08-15 10:31:52.206256, INFO, "Reintento numero "3" De "3 ,Ultimas_Validaciones
2023-08-15 10:31:52.277334, INFO, "Fin del modulo " ,Ultimas_Validaciones
2023-08-15 10:31:52.338539, INFO, "Incio del modulo SetTransactionStatus" ,Set_Transaction_Status
2023-08-15 10:31:52.399861, INFO, "Inicio del modulo Chage Status BPM" ,Change_Status_BPM
2023-08-15 10:31:53.373633, INFO, Inicio del modulo envio de correo ,NotificacionesCorreo
2023-08-15 10:31:53.466295, INFO, "Conecta con el server de gmail" ,NotificacionesCorreo
2023-08-15 10:31:54.977594, INFO, "Valida si es un correo de inicio o de fin" ,NotificacionesCorreo
2023-08-15 10:31:55.673435, INFO, "Valido que es un correo de Inicio" ,NotificacionesCorreo
2023-08-15 10:31:55.697362, INFO, Se conecto y envio correo correctamente ,NotificacionesCorreo
2023-08-15 10:31:55.723419, INFO, Finaliza el modulo de envio de correo ,NotificacionesCorreo
2023-08-15 10:31:58.566671, INFO, "Fin del modulo Chage Status BPM" ,Change_Status_BPM
2023-08-15 10:31:58.608203, INFO, "Fin del modulo SetTransactionStatus" ,Set_Transaction_Status
2023-08-15 10:31:58.647223, TRACE, Fin del modulo Process ,Process
2023-08-15 10:31:59.423596, TRACE, Inicio del modulo EndProcess ,EndProcess
2023-08-15 10:31:59.473218, TRACE, Inicio del submodulo KillProcess ,KillProcess
2023-08-15 10:32:02.512318, TRACE, Fin del submodulo KillProcess ,KillProcess
2023-08-15 10:32:02.604318, INFO, Inicio del modulo envio de correo ,NotificacionesCorreo
2023-08-15 10:32:02.701812, INFO, "Conecta con el server de gmail" ,NotificacionesCorreo
2023-08-15 10:32:04.235285, INFO, "Valida si es un correo de inicio o de fin" ,NotificacionesCorreo
2023-08-15 10:32:05.200110, INFO, "Valido que es un correo de fin" ,NotificacionesCorreo
2023-08-15 10:32:05.229628, INFO, Se conecto y envio correo correctamente ,NotificacionesCorreo
2023-08-15 10:32:05.259627, INFO, Finaliza el modulo de envio de correo ,NotificacionesCorreo
2023-08-15 10:32:05.312646, TRACE, Fin del modulo EndProcess ,EndProcess
2023-08-15 10:32:05.358645, TRACE, Finalizacion de Ejecucion, RB_ES_EDSA_013_CambioComercializadora

2023-08-15 10:35:09.044002, TRACE, Incio del modulo Init ,Init

2023-08-15 10:35:09.147056, TRACE, Inicio Ejecucion, RB_ES_EDSA_013_CambioComercializadora
2023-08-15 10:35:09.208669, TRACE, Inicio del modulo Init ,InitConfig
2023-08-15 10:35:09.399716, TRACE, Fin del modulo Init ,InitConfig
2023-08-15 10:35:09.479010, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-15 10:35:17.451233, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-15 10:35:17.531732, INFO, Inicio del modulo envio de correo ,NotificacionesCorreo
2023-08-15 10:35:17.632088, INFO, "Conecta con el server de gmail" ,NotificacionesCorreo
2023-08-15 10:35:19.057517, INFO, "Valida si es un correo de inicio o de fin" ,NotificacionesCorreo
2023-08-15 10:35:19.911832, INFO, "Valido que es un correo de Inicio" ,NotificacionesCorreo
2023-08-15 10:35:19.965946, INFO, Se conecto y envio correo correctamente ,NotificacionesCorreo
2023-08-15 10:35:20.019140, INFO, Finaliza el modulo de envio de correo ,NotificacionesCorreo
2023-08-15 10:35:20.091867, TRACE, Inicio del submodulo KillProcess ,KillProcess
2023-08-15 10:35:56.985930, TRACE, Fin del submodulo KillProcess ,KillProcess
2023-08-15 10:35:57.053729, TRACE, Inicio del submodulo InitApps ,InitApps
2023-08-15 10:35:57.119938, INFO, "Incio del modulo LoginCosmos" ,LoginTest
2023-08-15 10:36:49.802782, INFO, "Fin del modulo LoginCosmos" ,LoginTest
2023-08-15 10:36:49.843474, TRACE, Fin del submodulo InitApps ,InitApps
2023-08-15 10:36:49.884537, TRACE, Fin del modulo Init ,Init
2023-08-15 10:36:50.278471, TRACE, Inicio del modulo GetTransaction ,GetTransaction
2023-08-15 10:36:51.860488, TRACE, Fin del modulo GetTransaction ,GetTransaction
2023-08-15 10:36:52.510113, TRACE, Inicio del modulo Process ,Process
2023-08-15 10:36:52.579412, INFO, "Inicio del modulo Work Data" ,Work_Data
2023-08-15 10:36:53.653135, INFO, "Fin del modulo Work Data" ,Work_Data
2023-08-15 10:36:57.076329, INFO, "Inicio del modulo Buscar_Cliente" ,Buscar_Cliente
2023-08-15 10:37:09.641348, INFO, "Intento de click en Buscar numero "1" de 10" ,Buscar_Cliente
2023-08-15 10:37:12.561882, INFO, "Intento de click en Buscar numero "2" de 10" ,Buscar_Cliente
2023-08-15 10:37:15.328561, INFO, "Fin del modulo Buscar_Cliente" ,Buscar_Cliente
2023-08-15 10:37:15.403126, INFO, "Inicio del modulo Iniciar Simulación" ,Iniciar_Simulacion
2023-08-15 10:37:48.575537, ERROR, "Error inesperado" ,Iniciar_Simulacion
2023-08-15 10:37:48.651066, INFO, "Inicio del modulo " ,Ultimas_Validaciones
2023-08-15 10:37:48.677180, INFO, "Reintento numero "1" De "3 ,Ultimas_Validaciones
2023-08-15 10:37:48.702828, INFO, "Fin del modulo " ,Ultimas_Validaciones
2023-08-15 10:37:48.792047, INFO, "Inicio del modulo Buscar_Cliente" ,Buscar_Cliente
2023-08-15 10:38:21.200710, ERROR, "Error inesperado" ,Buscar_Cliente
2023-08-15 10:38:21.277537, INFO, "Inicio del modulo " ,Ultimas_Validaciones
2023-08-15 10:38:21.340224, INFO, "Reintento numero "2" De "3 ,Ultimas_Validaciones
2023-08-15 10:38:21.404111, INFO, "Fin del modulo " ,Ultimas_Validaciones
2023-08-15 10:38:21.492411, INFO, "Inicio del modulo Buscar_Cliente" ,Buscar_Cliente
2023-08-15 10:38:54.378087, ERROR, "Error inesperado" ,Buscar_Cliente
2023-08-15 10:38:54.454686, INFO, "Inicio del modulo " ,Ultimas_Validaciones
2023-08-15 10:38:54.517217, INFO, "Reintento numero "3" De "3 ,Ultimas_Validaciones
2023-08-15 10:38:54.590057, INFO, "Fin del modulo " ,Ultimas_Validaciones
2023-08-15 10:38:54.657565, INFO, "Incio del modulo SetTransactionStatus" ,Set_Transaction_Status
2023-08-15 10:38:54.704200, INFO, "Inicio del modulo Chage Status BPM" ,Change_Status_BPM
2023-08-15 10:45:21.659441, TRACE, Incio del modulo Init ,Init

2023-08-15 10:45:21.761601, TRACE, Inicio Ejecucion, RB_ES_EDSA_013_CambioComercializadora
2023-08-15 10:45:21.823781, TRACE, Inicio del modulo Init ,InitConfig
2023-08-15 10:45:21.996270, TRACE, Fin del modulo Init ,InitConfig
2023-08-15 10:45:22.070036, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-15 10:45:29.246668, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-15 10:45:29.319954, TRACE, Inicio del submodulo KillProcess ,KillProcess
2023-08-15 10:45:34.297065, TRACE, Fin del submodulo KillProcess ,KillProcess
2023-08-15 10:45:34.359408, TRACE, Inicio del submodulo InitApps ,InitApps
2023-08-15 10:45:34.460312, INFO, "Incio del modulo LoginCosmos" ,LoginTest
2023-08-15 10:46:21.596500, INFO, "Fin del modulo LoginCosmos" ,LoginTest
2023-08-15 10:46:21.647500, TRACE, Fin del submodulo InitApps ,InitApps
2023-08-15 10:46:21.699532, TRACE, Fin del modulo Init ,Init
2023-08-15 10:46:21.804532, TRACE, Inicio del modulo GetTransaction ,GetTransaction
2023-08-15 10:46:23.671141, TRACE, Fin del modulo GetTransaction ,GetTransaction
2023-08-15 10:46:24.302508, TRACE, Inicio del modulo Process ,Process
2023-08-15 10:46:24.367387, INFO, "Inicio del modulo Work Data" ,Work_Data
2023-08-15 10:46:25.535755, INFO, "Fin del modulo Work Data" ,Work_Data
2023-08-15 10:46:34.991316, INFO, "Inicio del modulo Buscar_Cliente" ,Buscar_Cliente
2023-08-15 10:46:47.516842, INFO, "Intento de click en Buscar numero "1" de 10" ,Buscar_Cliente
2023-08-15 10:46:50.467594, INFO, "Intento de click en Buscar numero "2" de 10" ,Buscar_Cliente
2023-08-15 10:46:53.223542, INFO, "Fin del modulo Buscar_Cliente" ,Buscar_Cliente
2023-08-15 10:46:53.299815, INFO, "Inicio del modulo Iniciar Simulación" ,Iniciar_Simulacion
2023-08-15 10:47:29.511016, ERROR, "Error inesperado" ,Iniciar_Simulacion
2023-08-15 10:47:29.593454, INFO, "Inicio del modulo " ,Ultimas_Validaciones
2023-08-15 10:47:29.659578, INFO, "Reintento numero "1" De "3 ,Ultimas_Validaciones
2023-08-15 10:47:29.723549, INFO, "Fin del modulo " ,Ultimas_Validaciones
2023-08-15 10:47:29.815461, INFO, "Inicio del modulo Buscar_Cliente" ,Buscar_Cliente
2023-08-15 10:49:56.934815, TRACE, Incio del modulo Init ,Init

2023-08-15 10:49:57.054733, TRACE, Inicio Ejecucion, RB_ES_EDSA_013_CambioComercializadora
2023-08-15 10:49:57.138809, TRACE, Inicio del modulo Init ,InitConfig
2023-08-15 10:49:57.350278, TRACE, Fin del modulo Init ,InitConfig
2023-08-15 10:49:57.437671, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-15 10:50:04.606372, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-15 10:50:04.690240, TRACE, Inicio del submodulo KillProcess ,KillProcess
2023-08-15 10:50:07.166771, TRACE, Fin del submodulo KillProcess ,KillProcess
2023-08-15 10:50:07.196443, TRACE, Inicio del submodulo InitApps ,InitApps
2023-08-15 10:50:07.226881, INFO, "Incio del modulo LoginCosmos" ,LoginTest
2023-08-15 10:50:58.031732, INFO, "Fin del modulo LoginCosmos" ,LoginTest
2023-08-15 10:50:58.070951, TRACE, Fin del submodulo InitApps ,InitApps
2023-08-15 10:50:58.117861, TRACE, Fin del modulo Init ,Init
2023-08-15 10:50:58.498599, TRACE, Inicio del modulo GetTransaction ,GetTransaction
2023-08-15 10:51:00.242448, TRACE, Fin del modulo GetTransaction ,GetTransaction
2023-08-15 10:51:00.735188, TRACE, Inicio del modulo Process ,Process
2023-08-15 10:51:00.801783, INFO, "Inicio del modulo Work Data" ,Work_Data
2023-08-15 10:51:01.966191, INFO, "Fin del modulo Work Data" ,Work_Data
2023-08-15 10:51:05.346335, INFO, "Inicio del modulo Buscar_Cliente" ,Buscar_Cliente
2023-08-15 10:51:17.959465, INFO, "Intento de click en Buscar numero "1" de 10" ,Buscar_Cliente
2023-08-15 10:51:20.957742, INFO, "Intento de click en Buscar numero "2" de 10" ,Buscar_Cliente
2023-08-15 10:51:23.714142, INFO, "Fin del modulo Buscar_Cliente" ,Buscar_Cliente
2023-08-15 10:51:23.746136, INFO, "Inicio del modulo Iniciar Simulación" ,Iniciar_Simulacion
2023-08-15 11:00:13.044724, TRACE, Incio del modulo Init ,Init

2023-08-15 11:00:13.161022, TRACE, Inicio Ejecucion, RB_ES_EDSA_013_CambioComercializadora
2023-08-15 11:00:13.226023, TRACE, Inicio del modulo Init ,InitConfig
2023-08-15 11:00:13.402627, TRACE, Fin del modulo Init ,InitConfig
2023-08-15 11:00:13.481570, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-15 11:00:20.800021, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-15 11:00:20.884681, TRACE, Inicio del submodulo KillProcess ,KillProcess
2023-08-15 11:00:23.390386, TRACE, Fin del submodulo KillProcess ,KillProcess
2023-08-15 11:00:23.460637, TRACE, Inicio del submodulo InitApps ,InitApps
2023-08-15 11:00:23.529132, INFO, "Incio del modulo LoginCosmos" ,LoginTest
2023-08-15 11:01:07.027658, INFO, "Fin del modulo LoginCosmos" ,LoginTest
2023-08-15 11:01:07.067940, TRACE, Fin del submodulo InitApps ,InitApps
2023-08-15 11:01:07.110976, TRACE, Fin del modulo Init ,Init
2023-08-15 11:01:07.213223, TRACE, Inicio del modulo GetTransaction ,GetTransaction
2023-08-15 11:01:09.135618, TRACE, Fin del modulo GetTransaction ,GetTransaction
2023-08-15 11:01:09.782657, TRACE, Inicio del modulo Process ,Process
2023-08-15 11:01:09.853659, INFO, "Inicio del modulo Work Data" ,Work_Data
2023-08-15 11:01:10.917720, INFO, "Fin del modulo Work Data" ,Work_Data
2023-08-15 11:01:47.167976, TRACE, Incio del modulo Init ,Init

2023-08-15 11:01:47.265109, TRACE, Inicio Ejecucion, RB_ES_EDSA_013_CambioComercializadora
2023-08-15 11:01:47.322625, TRACE, Inicio del modulo Init ,InitConfig
2023-08-15 11:01:47.482364, TRACE, Fin del modulo Init ,InitConfig
2023-08-15 11:01:47.555169, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-15 11:01:54.432802, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-15 11:01:54.509875, TRACE, Inicio del submodulo KillProcess ,KillProcess
2023-08-15 11:02:01.419405, TRACE, Fin del submodulo KillProcess ,KillProcess
2023-08-15 11:02:01.482063, TRACE, Inicio del submodulo InitApps ,InitApps
2023-08-15 11:02:01.556761, INFO, "Incio del modulo LoginCosmos" ,LoginTest
2023-08-15 11:04:02.390793, INFO, "Fin del modulo LoginCosmos" ,LoginTest
2023-08-15 11:04:02.437794, TRACE, Fin del submodulo InitApps ,InitApps
2023-08-15 11:04:02.479794, TRACE, Fin del modulo Init ,Init
2023-08-15 11:04:12.254035, TRACE, Incio del modulo Init ,Init

2023-08-15 11:04:12.355014, TRACE, Inicio Ejecucion, RB_ES_EDSA_013_CambioComercializadora
2023-08-15 11:04:12.413940, TRACE, Inicio del modulo Init ,InitConfig
2023-08-15 11:04:12.574746, TRACE, Fin del modulo Init ,InitConfig
2023-08-15 11:04:12.656752, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-15 11:04:20.123115, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-15 11:04:20.198042, TRACE, Inicio del submodulo KillProcess ,KillProcess
2023-08-15 11:04:22.666818, TRACE, Fin del submodulo KillProcess ,KillProcess
2023-08-15 11:04:22.729115, TRACE, Inicio del submodulo InitApps ,InitApps
2023-08-15 11:04:22.792061, INFO, "Incio del modulo LoginCosmos" ,LoginTest
2023-08-15 11:05:08.033957, INFO, "Fin del modulo LoginCosmos" ,LoginTest
2023-08-15 11:05:08.077957, TRACE, Fin del submodulo InitApps ,InitApps
2023-08-15 11:05:08.130014, TRACE, Fin del modulo Init ,Init
2023-08-15 11:05:08.523997, TRACE, Inicio del modulo GetTransaction ,GetTransaction
2023-08-15 11:05:10.274338, TRACE, Fin del modulo GetTransaction ,GetTransaction
2023-08-15 11:05:10.885111, TRACE, Inicio del modulo Process ,Process
2023-08-15 11:05:10.924675, INFO, "Inicio del modulo Work Data" ,Work_Data
2023-08-15 11:05:12.038188, INFO, "Fin del modulo Work Data" ,Work_Data
2023-08-15 11:05:12.132909, INFO, "Inicio del modulo Buscar_Cliente" ,Buscar_Cliente
2023-08-15 11:05:24.848555, INFO, "Intento de click en Buscar numero "1" de 10" ,Buscar_Cliente
2023-08-15 11:05:27.813768, INFO, "Intento de click en Buscar numero "2" de 10" ,Buscar_Cliente
2023-08-15 11:05:30.581810, INFO, "Fin del modulo Buscar_Cliente" ,Buscar_Cliente
2023-08-15 11:05:30.658257, INFO, "Inicio del modulo Iniciar Simulación" ,Iniciar_Simulacion
2023-08-15 11:06:06.873707, INFO, "Fin del modulo Iniciar Simulación" ,Iniciar_Simulacion
2023-08-15 11:06:06.963508, INFO, "Inicio modulo Validacion Cups" ,Validacion_Cups
2023-08-15 11:08:10.812620, TRACE, Incio del modulo Init ,Init

2023-08-15 11:08:10.920482, TRACE, Inicio Ejecucion, RB_ES_EDSA_013_CambioComercializadora
2023-08-15 11:08:10.983808, TRACE, Inicio del modulo Init ,InitConfig
2023-08-15 11:08:11.163613, TRACE, Fin del modulo Init ,InitConfig
2023-08-15 11:08:11.244619, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-15 11:08:18.701510, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-15 11:08:18.786516, TRACE, Inicio del submodulo KillProcess ,KillProcess
2023-08-15 11:08:21.333492, TRACE, Fin del submodulo KillProcess ,KillProcess
2023-08-15 11:08:21.403707, TRACE, Inicio del submodulo InitApps ,InitApps
2023-08-15 11:08:21.478053, INFO, "Incio del modulo LoginCosmos" ,LoginTest
2023-08-15 11:08:57.853750, INFO, "Fin del modulo LoginCosmos" ,LoginTest
2023-08-15 11:08:57.897624, TRACE, Fin del submodulo InitApps ,InitApps
2023-08-15 11:08:57.940461, TRACE, Fin del modulo Init ,Init
2023-08-15 11:08:58.039476, TRACE, Inicio del modulo GetTransaction ,GetTransaction
2023-08-15 11:08:59.548102, TRACE, Fin del modulo GetTransaction ,GetTransaction
2023-08-15 11:09:00.189016, TRACE, Inicio del modulo EndProcess ,EndProcess
2023-08-15 11:09:00.214681, TRACE, Inicio del submodulo KillProcess ,KillProcess
2023-08-15 11:09:07.099968, TRACE, Fin del submodulo KillProcess ,KillProcess
2023-08-15 11:09:07.160738, TRACE, Fin del modulo EndProcess ,EndProcess
2023-08-15 11:09:07.202895, TRACE, Finalizacion de Ejecucion, RB_ES_EDSA_013_CambioComercializadora

2023-08-15 11:12:07.266817, TRACE, Incio del modulo Init ,Init

2023-08-15 11:12:07.384360, TRACE, Inicio Ejecucion, RB_ES_EDSA_013_CambioComercializadora
2023-08-15 11:12:07.448397, TRACE, Inicio del modulo Init ,InitConfig
2023-08-15 11:12:07.632107, TRACE, Fin del modulo Init ,InitConfig
2023-08-15 11:12:07.715443, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-15 11:12:15.033708, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-15 11:12:15.111109, TRACE, Inicio del submodulo KillProcess ,KillProcess
2023-08-15 11:12:52.020750, TRACE, Fin del submodulo KillProcess ,KillProcess
2023-08-15 11:12:52.093744, TRACE, Inicio del submodulo InitApps ,InitApps
2023-08-15 11:12:52.165954, INFO, "Incio del modulo LoginCosmos" ,LoginTest
2023-08-15 11:13:41.689217, INFO, "Fin del modulo LoginCosmos" ,LoginTest
2023-08-15 11:13:41.729858, TRACE, Fin del submodulo InitApps ,InitApps
2023-08-15 11:13:41.772413, TRACE, Fin del modulo Init ,Init
2023-08-15 11:13:42.153463, TRACE, Inicio del modulo GetTransaction ,GetTransaction
2023-08-15 11:13:43.872186, TRACE, Fin del modulo GetTransaction ,GetTransaction
2023-08-15 11:13:44.499746, TRACE, Inicio del modulo Process ,Process
2023-08-15 11:13:44.535206, INFO, "Inicio del modulo Work Data" ,Work_Data
2023-08-15 11:13:45.583389, INFO, "Fin del modulo Work Data" ,Work_Data
2023-08-15 11:13:45.694335, INFO, "Inicio del modulo Buscar_Cliente" ,Buscar_Cliente
2023-08-15 11:13:54.309278, INFO, "Intento de click en Buscar numero "1" de 10" ,Buscar_Cliente
2023-08-15 11:13:57.263036, INFO, "Intento de click en Buscar numero "2" de 10" ,Buscar_Cliente
2023-08-15 11:14:00.025758, INFO, "Fin del modulo Buscar_Cliente" ,Buscar_Cliente
2023-08-15 11:14:00.061272, INFO, "Inicio del modulo Iniciar Simulación" ,Iniciar_Simulacion
2023-08-15 11:14:35.937935, INFO, "Fin del modulo Iniciar Simulación" ,Iniciar_Simulacion
2023-08-15 11:14:36.020116, INFO, "Inicio modulo Validacion Cups" ,Validacion_Cups
2023-08-15 11:14:42.746328, INFO, "Fin modulo Validacion Cups" ,Validacion_Cups
2023-08-15 11:14:42.831313, INFO, "Inicio del modulo Modificación de potencia" ,Cambio_Comercializadora
2023-08-15 11:14:42.885337, INFO, "Pantalla del boton Contratación" ,Cambio_Comercializadora
2023-08-15 11:14:43.383232, INFO, "Pantalla del boton Modificación" ,Cambio_Comercializadora
2023-08-15 11:15:13.024698, ERROR, "Error inesperado" ,Cambio_Comercializadora
2023-08-15 11:15:13.055682, INFO, "Inicio del modulo " ,Ultimas_Validaciones
2023-08-15 11:15:13.082937, INFO, "Reintento numero "1" De "3 ,Ultimas_Validaciones
2023-08-15 11:15:13.154190, INFO, "Fin del modulo " ,Ultimas_Validaciones
2023-08-15 11:15:13.244301, INFO, "Inicio del modulo Buscar_Cliente" ,Buscar_Cliente
2023-08-15 11:19:08.470811, TRACE, Incio del modulo Init ,Init

2023-08-15 11:19:08.579356, TRACE, Inicio Ejecucion, RB_ES_EDSA_013_CambioComercializadora
2023-08-15 11:19:08.638553, TRACE, Inicio del modulo Init ,InitConfig
2023-08-15 11:19:08.816081, TRACE, Fin del modulo Init ,InitConfig
2023-08-15 11:19:08.932991, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-15 11:19:16.544239, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-08-15 11:19:16.619062, TRACE, Inicio del submodulo KillProcess ,KillProcess
2023-08-15 11:19:21.560756, TRACE, Fin del submodulo KillProcess ,KillProcess
2023-08-15 11:19:21.633128, TRACE, Inicio del submodulo InitApps ,InitApps
2023-08-15 11:19:21.707200, INFO, "Incio del modulo LoginCosmos" ,LoginTest
2023-08-15 11:20:09.322157, INFO, "Fin del modulo LoginCosmos" ,LoginTest
2023-08-15 11:20:09.363843, TRACE, Fin del submodulo InitApps ,InitApps
2023-08-15 11:20:09.405299, TRACE, Fin del modulo Init ,Init
2023-08-15 11:20:09.796460, TRACE, Inicio del modulo GetTransaction ,GetTransaction
2023-08-15 11:20:11.470073, TRACE, Fin del modulo GetTransaction ,GetTransaction
2023-08-15 11:20:12.107717, TRACE, Inicio del modulo Process ,Process
2023-08-15 11:20:12.174445, INFO, "Inicio del modulo Work Data" ,Work_Data
2023-08-15 11:20:13.313114, INFO, "Fin del modulo Work Data" ,Work_Data
2023-08-15 11:20:13.420420, INFO, "Inicio del modulo Buscar_Cliente" ,Buscar_Cliente
2023-08-15 11:20:30.868665, INFO, "Intento de click en Buscar numero "1" de 10" ,Buscar_Cliente
2023-08-15 11:20:33.824045, INFO, "Intento de click en Buscar numero "2" de 10" ,Buscar_Cliente
2023-08-15 11:20:36.575423, INFO, "Fin del modulo Buscar_Cliente" ,Buscar_Cliente
2023-08-15 11:20:36.649001, INFO, "Inicio del modulo Iniciar Simulación" ,Iniciar_Simulacion
2023-08-15 11:21:18.001800, INFO, "Fin del modulo Iniciar Simulación" ,Iniciar_Simulacion
2023-08-15 11:21:18.087671, INFO, "Inicio modulo Validacion Cups" ,Validacion_Cups
2023-08-15 11:21:24.494389, INFO, "El cups existe y esta en vigor " ,Validacion_Cups
2023-08-15 11:21:24.582572, INFO, "Inicio del modulo Modificación de potencia" ,Cambio_Comercializadora
2023-08-15 11:21:24.633445, INFO, "Pantalla del boton Contratación" ,Cambio_Comercializadora
2023-08-15 11:21:25.070929, INFO, "Pantalla del boton Modificación" ,Cambio_Comercializadora
2023-08-15 11:21:54.528181, ERROR, "Error inesperado" ,Cambio_Comercializadora
2023-08-15 11:21:54.610538, INFO, "Inicio del modulo " ,Ultimas_Validaciones
2023-08-15 11:21:54.678224, INFO, "Reintento numero "1" De "3 ,Ultimas_Validaciones
2023-08-15 11:21:54.748194, INFO, "Fin del modulo " ,Ultimas_Validaciones
2023-08-15 11:21:54.849193, INFO, "Inicio del modulo Buscar_Cliente" ,Buscar_Cliente
2023-08-15 11:22:03.369321, INFO, "Intento de click en Buscar numero "1" de 10" ,Buscar_Cliente
2023-08-15 11:22:06.862745, INFO, "Intento de click en Buscar numero "2" de 10" ,Buscar_Cliente
2023-08-15 11:22:10.346614, INFO, "Intento de click en Buscar numero "3" de 10" ,Buscar_Cliente
